contrast,dissimilarity,homogeneity,energy,correlation,label
2.603514703675115,0.6970167835241652,0.731394149001001,0.3649080020110061,0.9996306075972122,1
5.514996954933009,0.8279646613009801,0.7013232234683584,0.3354193533037488,0.9991918462035956,0
3.1774795588718785,0.6715151807538916,0.739749822300501,0.3412661961470756,0.9996871567393324,0
6.019092122232572,0.8588141255284087,0.6961977538301609,0.3242060095441711,0.9992336966298444,1
5.2876958893585835,0.8126649411287048,0.7128291141876429,0.3661988196688404,0.9991963093905868,0
2.8784664150835515,0.8394455701359406,0.6964660849404158,0.3619437134513466,0.9994190347393552,1
3.1093946549308864,0.8265990626384778,0.7028378369598749,0.3647629451331017,0.99957303406225,1
3.0125311351973365,0.8258968455622742,0.7004594762807383,0.3597122862107091,0.9994953539865866,1
1.8006684016610204,0.7218311337678861,0.7193558839482872,0.3826642261434263,0.999245681594826,1
2.3270794916877517,0.8031621210171964,0.7030204959321396,0.3793314273655923,0.9994314984412,1
3.561388379647497,0.8745244846834483,0.6919825504024387,0.3596448979280206,0.9994005261977776,1
4.126313309530064,0.9208091021629928,0.6869166989676738,0.3827917810864417,0.9989408200700224,1
2.664460624026187,0.6821031580113499,0.7338473871220181,0.3539831203428908,0.9996059653963191,0
6.7093851751013025,0.7737161957759148,0.7168906647466006,0.3074675023419384,0.9991638018440406,1
1.9965393920551195,0.7175595365724661,0.7204400938249348,0.3719190718178131,0.9996184397187284,1
6.197344395256746,0.8420676879306135,0.7330054783457871,0.3621919304397132,0.9989347037511828,1
2.1424986956273138,0.7876065833297597,0.7052800724276105,0.3792495463963918,0.999443533447153,1
3.22291148491216,0.8308058879025687,0.7020142284645083,0.3618355263264202,0.9995522994902176,1
2.7404678052232097,0.823257501036351,0.7001645286622301,0.36370478978398696,0.9995084133213448,1
2.0925514959189218,0.7036023021284503,0.7240352968285435,0.3677132085374746,0.9995624419913084,1
2.776168753662964,0.6808021355975813,0.7362087978588335,0.3636381163351503,0.9995837643962604,0
6.517172535884023,0.8497654999880584,0.7011436664983146,0.3291127994974006,0.9991865114281964,1
5.0544109188539394,0.9341606262886802,0.6830288126410446,0.35489859219071124,0.9991564286312616,1
3.1309226113898543,0.7335762950812642,0.7236621091908942,0.3547868472880649,0.9996498839040744,0
2.4163354364109386,0.8147980634532644,0.7010499383454959,0.3789714568275669,0.999312887442686,1
1.2707464496047576,0.6054994049916379,0.7497756148248705,0.3935829291836229,0.9991809132625822,1
5.628927495921665,0.8179382924438495,0.734115743724124,0.4024524670790457,0.9984402075239092,1
4.0985044831110535,0.5860030536615349,0.7720554268679807,0.3229613524471772,0.9996931038716176,0
2.271035243077891,0.7576278999957118,0.7124261770039721,0.37325827762812297,0.9992523681341297,1
3.316967253098332,0.6579543951999084,0.7442512005578337,0.34068981871987525,0.9996897164208846,0
2.7371905688494365,0.7554267710879541,0.7168041959848215,0.3677097694112896,0.9996157927157422,1
5.81345655027938,0.9325022736039013,0.7130790016522072,0.366575388206661,0.9989099199730562,1
2.0286441581971784,0.7078216350758323,0.7223391552534334,0.3716315082553109,0.9995346845033805,1
5.827277282208049,0.9322161619418371,0.6884080455108881,0.3704871461051741,0.9989546505268956,1
3.3927521995654475,0.7115096148348271,0.7286477396950148,0.35394531875453633,0.999480705749876,1
2.5025086839058286,0.7799840437697444,0.7091795524780735,0.3758871134884345,0.999427561249817,1
2.302884048415456,0.8027344029189359,0.702466646642319,0.37562315207402097,0.9994870502229344,1
3.0946583704990216,0.6765600207984904,0.7381723742665189,0.3463442691720651,0.9996428921112732,0
2.6710816555169608,0.7459320993610361,0.7178796053890031,0.36150912518229866,0.9996184290884852,1
2.8793863998599147,0.8176725970953588,0.7023375279593966,0.3672538372765688,0.9994706077720744,1
2.1546905599153767,0.7170494017753762,0.7224572855951108,0.37173473923833306,0.9995991106041452,1
2.8950830956873514,0.6748781840988036,0.7384244786551677,0.3568738890834837,0.9996624811191336,1
7.445581368966585,0.9314606171335768,0.6861974472521372,0.3410819711691984,0.9987002580914852,1
4.894615057756762,0.8435499808936975,0.7022386235323401,0.359342953226348,0.9992415978621751,1
4.075829133927221,0.7819129986545978,0.7094397839941743,0.329624620768019,0.9993867755209483,0
2.362707180839659,0.7392550066469403,0.7174340014367088,0.3689559441680173,0.9995698745612904,1
3.588676347613534,0.7400242291693467,0.7224171144819685,0.3673433220833599,0.9994774902435049,1
4.149554584318502,0.9990541385047726,0.6707670604740519,0.3720867272089845,0.998982730620114,1
1.6139177459010536,0.6774304215446632,0.7287397568447623,0.383484003327858,0.9993477235589462,1
2.278012296839487,0.6749891897880127,0.7344897948845694,0.3645663786831889,0.9996095288765804,0
2.5778058307245884,0.705743349486113,0.7277867258829599,0.3694914232842186,0.999493570759595,0
4.673187936360089,0.8779179404201792,0.6912903135798435,0.3415561773628412,0.9991005649747424,0
3.0206454947324786,0.6252200012150321,0.7537375629971279,0.34176130508286995,0.9997166502977723,0
2.6462382695798854,0.7051427573366497,0.7279739484315042,0.3538284205107604,0.9996869553112434,1
2.1593608395157027,0.6987310061895163,0.7269892045702451,0.3743276113586737,0.9995304269524836,1
3.938685685398804,0.9070000716486349,0.6901617398081913,0.388899806808308,0.9987453124713755,1
2.9466098371142277,0.7647382945952514,0.7129299575894654,0.3581113809442042,0.999509505249172,1
3.157029273339337,0.7109481091956489,0.7285704334351851,0.3457594077991741,0.9996811171177914,1
3.2253676812184624,0.7255249206655516,0.7243647361159993,0.3382431277537052,0.9996896950587456,1
2.5559403901682467,0.7301867129093587,0.7213094392533246,0.3634646180642031,0.9996306281300832,0
6.480745673218535,1.0336328146768246,0.6584966373511638,0.3092599284730535,0.998903703918393,1
4.0273685347058015,0.9412085632060374,0.6828103353355632,0.3860715302807083,0.998791380771258,1
2.7226498750129373,0.8483355126459841,0.6937334501258047,0.3611535161939381,0.9982125751028512,1
3.4033321361693623,0.8346296653658678,0.7011042069147401,0.35510654948187315,0.9995384726669946,1
2.56539173170662,0.6889091245336422,0.7316273737933396,0.3526568816276549,0.9996794389835342,1
3.0696121221529626,0.905602425704346,0.6800970555320864,0.34366609165530715,0.998487431670582,1
2.997768495289964,0.7015785143016424,0.7317096656166404,0.3580430397797992,0.9996117019705424,1
2.8004874869562726,0.6679529478822704,0.7395107033633292,0.3532254051831861,0.9996367536993062,0
3.236639560730163,0.7347705554840831,0.7240689718516793,0.36764585733756777,0.9994959342689228,1
2.7632527838529386,0.7151853102620181,0.7256118601359227,0.359590241638218,0.9995577399038448,1
5.0261945419661975,0.9868644168995248,0.6649488428125079,0.3242904536423393,0.9987253414790658,1
5.271095049875411,1.0302212947704457,0.6569132706742942,0.31511173043087565,0.9989110277295488,1
3.8268065904802855,0.9791594520471608,0.6633267696700073,0.32026261227421976,0.9987692330407336,1
2.9005228211615712,0.7018105764969911,0.7305892325673671,0.35586433696082764,0.9996469673833822,1
5.035866858923837,0.9852874005875188,0.6676452530974961,0.32095405805742405,0.9991346695099697,1
5.21354527397642,0.8300981984348755,0.6999214175993347,0.3203061440593569,0.9993204004944936,1
3.3066832572151474,0.6847637209285706,0.7382320058214966,0.3600980296286849,0.9996115553614764,1
2.3278708260074046,0.6975112837171404,0.7279527008406619,0.3767258905109224,0.9993533680449108,0
2.280601163929271,0.6829170508312249,0.7305019557248189,0.36547494858687657,0.9994093546926976,0
2.9278206165930496,0.8573693036436667,0.6952493658524045,0.3718298010910924,0.9994496293773576,1
2.207208758594565,0.7518634214588962,0.7133919590628081,0.3726356091619458,0.9994584778605312,1
2.5635504220449707,0.7915114373829638,0.7038149756017662,0.35759955619052003,0.9995067946962608,1
2.8026251840416263,0.7153099403919552,0.7259647768869505,0.36086778903028216,0.9995416505653896,1
2.392958129636777,0.7480097148962935,0.7157091687199792,0.36705911320266016,0.9995780791417884,1
2.2226231381420014,0.6701073963291736,0.7362232036449678,0.374171167990876,0.999606119638947,0
7.2519887399103276,0.8355405869259811,0.7397209463655466,0.33848630368379595,0.9990577133633292,1
5.6320984392539,0.7601778378830217,0.7175392195510677,0.3165545407049499,0.9992556881218952,1
3.0218596334176717,0.7428310873107766,0.7190314266072302,0.35980753839781543,0.9994078063679332,1
2.3850048065240075,0.6859709357176551,0.7312221041597988,0.3565332897557373,0.9996902132203728,1
3.483992398902184,0.7251651014194435,0.7264029478891882,0.34119729798107257,0.9996728926388028,1
2.643106435024372,0.766797148605572,0.7122744993832054,0.3684600506219701,0.999424292568582,1
3.177760088339981,0.7115080513744159,0.7291173998533965,0.3602987202554138,0.9995130176984692,1
3.714866140986607,0.7659600272310134,0.7174552596036909,0.3604942580041189,0.9994599564782276,1
2.464838892105151,0.7235102902497249,0.7224984464748427,0.37272656653991854,0.9994788550211109,1
4.941768318167705,0.91621363831769,0.6883953880863075,0.3693879072058623,0.9991249247778144,1
2.5070025158311537,0.8165842052975401,0.6999305245758024,0.3713560718907927,0.999466549092076,1
2.9755760681561534,0.6774701781094101,0.7366272446601104,0.3465403072803504,0.9996167412349986,0
3.2010686028560404,0.6772110903840931,0.7371649531276597,0.35547736152859194,0.9995632592321172,0
1.9295821897737184,0.6912045077690581,0.7275542851303778,0.3805612270504076,0.999424461447316,1
2.519101912603457,0.7605287891133126,0.7132124776083919,0.3682035714175037,0.9995715473673868,1
3.212320778900273,0.8884828799566923,0.6937337215792512,0.3922206590045962,0.9984030220467672,1
2.5060834244607406,0.8141744661006046,0.7015293632442539,0.3786715470406829,0.9993295959140532,1
2.2076302228511806,0.7748197106794175,0.7076305562456378,0.3777541805721923,0.999389033554406,1
7.035918853940276,0.6703287080158901,0.7530475578040879,0.2963402025877032,0.9993658420549486,1
2.5070558968366283,0.8156235705504811,0.7014267733485122,0.3781819856758557,0.9994409220827928,1
3.342599293137213,0.7540980530897552,0.7173081265064505,0.35318209737519696,0.9994890773015401,1
5.792849366705675,0.9010149228184984,0.6845470895050024,0.3232797613706358,0.998877768987681,0
2.525865665694641,0.7090737435138728,0.7277854740165507,0.3671227918626464,0.9996486176984748,1
4.532893420243863,0.6024178245207772,0.7673267406065818,0.3180923287685693,0.999654045400822,0
3.2116134732764414,0.8294823069885787,0.7023772525352394,0.3594685252385969,0.9995584755109946,1
4.925482126520577,0.7764843493145788,0.7174484906404892,0.3449666488904381,0.99946410287568,1
2.570499556870649,0.6678839322726818,0.7386567314460346,0.3566614698366531,0.9996742243975728,0
5.4558216506253325,0.9199505624417856,0.6864672945462283,0.34854710488924084,0.9992080125491298,1
2.9694799126606344,0.6582838386437383,0.7437641035313143,0.35289682322896243,0.9996649810946352,0
2.924074788798834,0.6956072122875481,0.7322224927280276,0.35335873887540153,0.9996576462871736,1
2.9438786951270064,0.7867982742970683,0.7096651556468335,0.3533678609446893,0.9996171352326808,1
3.187093053590063,0.6805488550109354,0.7370428267979142,0.347262985726456,0.9995914706991302,1
2.3905526341181007,0.7235227979330158,0.7212015296317935,0.3671689675840376,0.9995745387096134,0
2.645505900052889,0.7292868297668568,0.722883495527417,0.3625304164204989,0.9996423020782615,1
2.120917134811384,0.7385492159469389,0.7155179776785798,0.3708723584934425,0.9995708082612926,0
2.3305805262518406,0.7379195881041212,0.7189585803596373,0.3783147321453511,0.9995513022458368,1
7.0615576214245355,0.8747457468574112,0.6965407291021747,0.3328008813098487,0.9990050180536296,1
2.536227164543935,0.7748818023928987,0.7096288315176319,0.3706932637433595,0.9994405490458164,1
2.4564218913046587,0.8053683870091627,0.7022119706767971,0.3695289947956961,0.9995227349010668,1
6.638055724725943,0.8122370395580074,0.7071322758320742,0.31965133366582416,0.9991825347903532,1
2.7609536036422377,0.8486824942464657,0.6954650009736472,0.3707445297075402,0.9994754333419206,1
7.058211281873692,0.8152930528687319,0.706505771090395,0.30108251797592506,0.9991811925023968,1
3.5896365356576183,0.7391940316908958,0.7220355844279109,0.3714246337007692,0.9991612502762004,0
3.3040611107537483,0.8230759162771416,0.7042625136713948,0.35419405383141706,0.9995936967958532,1
5.2785991945957225,0.8208581483486733,0.7313492137136343,0.3558621534101904,0.9990564844760006,1
2.1493591599125184,0.7202745972525981,0.7209939628247162,0.3730934833217384,0.9995620649004884,1
2.8797107062195355,0.7696752558714641,0.7138760058619757,0.3679591542818749,0.999522456787816,1
2.559306520433981,0.6878636162213934,0.7316685168623787,0.3604930466485291,0.999574685847922,0
6.792094847323518,0.8983252297490012,0.7184327128920407,0.3311643751867919,0.9989463134594824,1
2.3867094250754044,0.7374154837971898,0.7181908736147568,0.37209234934634094,0.9995233438303684,1
2.2684897061766507,0.7018903129779722,0.7250052479471205,0.35687931057838906,0.9995900736397876,0
2.103602927512615,0.7329301392283832,0.7158530837471925,0.36506408168940335,0.999535639019105,1
1.8002661456323168,0.7129111454178996,0.7214630828772521,0.3870236782242979,0.9992627096586594,1
4.722827255140789,0.9870027385700526,0.6731477766276177,0.3615186899029067,0.9990859723635128,1
2.9052871317380684,0.8406393838357851,0.6977371060034576,0.370280327619491,0.9994593973583502,1
1.8945296307017168,0.6627202692368169,0.7360978254097678,0.38760312593580987,0.9991177314211698,0
3.1030525894478043,0.7685363866375061,0.7137858460260165,0.3517162279024578,0.9996324335966584,1
3.714573550538188,0.5869357694726761,0.7704030702349096,0.32656339894731845,0.9997171297260972,0
2.257021054004603,0.6639670172391612,0.7375382072539656,0.36272788005673795,0.9996682235420266,0
5.855413303161298,0.8708879156615957,0.6928227675389027,0.31230996278584244,0.9992226641039192,1
2.576872221507497,0.6790157704018184,0.7351262017286431,0.3626298185878097,0.999598376578366,0
1.9935333043869807,0.6965660602227084,0.7264177896846366,0.3773673930958989,0.9992129901026892,1
3.526976169289706,0.7063524289920948,0.7325649493505748,0.3473576263245053,0.9995703276187504,1
3.1979486059293576,0.7474486559600899,0.7198481582269243,0.3462711867277577,0.9996512355447918,1
3.095784732049688,0.7088430214274483,0.7287058212514169,0.35755380444539936,0.9994935394650192,0
2.7874303590062466,0.6957597613534028,0.7306965507505894,0.3504260323983372,0.9996706537094528,0
2.9292435889189066,0.6510709257115084,0.7446394245061246,0.3478525416336649,0.9996760964018891,0
6.644577491979335,0.8394473501946456,0.7005318142839542,0.2906667033216337,0.9992551370548786,1
4.8866011081655545,0.9234095993249108,0.6864383089386314,0.376116400255106,0.998438693165356,1
2.3588280122074994,0.6930208020641252,0.7294077516396297,0.3616866441859237,0.9995986853521174,0
10.200227537324253,0.590497397298569,0.8124500003745263,0.3457976906104037,0.9988795553971472,0
3.6289778899895664,0.7293435610446418,0.7235509714872274,0.3520541892177461,0.9994773407458388,1
2.168559347170405,0.7398330402961819,0.7155561569063318,0.3718639586061813,0.9994649323893442,1
3.0212717723029865,0.7072775508526666,0.7308805651948345,0.36387082623414063,0.99958311976697,1
4.323114501169535,0.8450870692980315,0.7245777588200604,0.38183648189330416,0.9989792091931294,1
2.565704870491874,0.6879433527023743,0.7323381452347321,0.3645953520674912,0.9995875612872982,0
2.31903392441071,0.7704808846863074,0.7101403549443692,0.3759191880398345,0.9994298407035968,1
2.4401431415012085,0.7548882706519722,0.7132136140400289,0.3597165999633932,0.999555679452944,1
5.586765750758281,0.9772980802146274,0.6787081738635966,0.3653837085481529,0.9989250948856953,1
6.916790520575672,0.8143058342268508,0.7340474658308248,0.3361470689698737,0.9980801048049932,1
2.2659837024886715,0.6843228250925568,0.7319030306831803,0.3687027099645063,0.9996576384807092,1
3.4986221446745867,0.7178639646497134,0.7275712892704228,0.3545615240105188,0.9994871586763834,0
4.493384442693034,1.028418137453926,0.6641433198169129,0.3589980570647248,0.9990451628556366,1
3.0198445562988696,0.7000659780293609,0.7309221557304891,0.3506200168039382,0.999600167224718,0
2.142701722129308,0.7062304790800062,0.7241680549589425,0.3710855729731426,0.9994708080392796,0
3.6832130233335714,0.8797890146720481,0.6961890280894316,0.39827257228711105,0.9981608377639842,1
7.297863776042286,0.8115476702252153,0.7065610324786424,0.3028679124105024,0.9990429081184844,1
2.6033757790499883,0.662261505281816,0.7399950943645667,0.35294048681212786,0.9996742099342912,1
5.078174880386584,0.7448962786495028,0.7239868400624354,0.3388183599112611,0.9994156564365024,1
2.392012682790857,0.7587053475706506,0.7134138627791006,0.37478380336305467,0.9993343999164008,1
4.763396304522621,0.9952871120027388,0.6734618527462202,0.3681352791418396,0.9989947675676426,1
1.5890176286861932,0.6578831460754463,0.7360550890721252,0.3868017815436814,0.9992805003653119,1
3.0798479333733586,0.7427211983790044,0.7211044135500868,0.3586506294972937,0.9996004418392344,1
1.3643870073759592,0.6293372625326985,0.7419647856115674,0.3815879799960112,0.9992777950907152,1
4.065555224995353,0.7527720153094042,0.7212976293529131,0.35855091664309496,0.9994774209779824,1
6.175296346715706,0.9364362167928482,0.6855475956652456,0.3586526151675845,0.9988830573864574,1
7.76637295701878,0.863530496445432,0.6941894610022593,0.2824983392600617,0.9991559892032208,1
3.1441548469059573,0.6882171816258561,0.7362389490818253,0.35625686970411474,0.9996175319651356,1
3.0774893416670244,0.8463375269808598,0.6980967012294006,0.36360799942743466,0.9995779232252042,1
3.5393308568120423,0.7018798154580672,0.7328125225692874,0.3522166711006171,0.9996173780164946,1
2.7167396132624333,0.7530730931143417,0.7166144925163231,0.3608356783770815,0.9996432306098482,1
7.336489107417227,0.7836979950323614,0.7132291214159667,0.2964728139499263,0.9990921830397191,1
2.7068924928884894,0.8031641311805825,0.7048922832599772,0.37265579758115386,0.9994709678791092,1
7.34024294858016,0.7347776504024263,0.7282800270587044,0.32084641844715234,0.9991569869137704,0
6.075720741283338,0.8441360482110186,0.7297883620422185,0.3668898997917171,0.998855588653869,1
2.8632798540532054,0.7006156460397103,0.7280240955416949,0.34973246378671663,0.9995367510683456,0
1.9050986230827511,0.6865603602927512,0.7280601971968744,0.3724883901333112,0.9996017788670332,0
3.192908902968969,0.6985605890046745,0.7294042125972401,0.3536969282371136,0.999428065772932,0
3.580470413968581,0.7532466372200066,0.7210231799776345,0.3518558423265258,0.9995625796951628,1
4.514286936861632,1.0335425075430094,0.667026202578388,0.3770784025013717,0.9989254283735178,1
5.7400943274183405,0.83977847635197,0.70253971497778,0.3388709735822249,0.9992709864060342,1
5.971824423029464,0.8355143874439748,0.7107671639968355,0.3866204132155013,0.998580401722468,0
3.0875700876967285,0.8210161688608717,0.7012483829067522,0.3564013450690804,0.9995684465543662,1
2.5907825521391707,0.6930601119258973,0.7311411159877664,0.3558718107149597,0.999656817280174,0
